"Company","cpu_brand","cpu_name","cpu_speed","gpu_brand","Inches","ips_display","memory_type","OpSys","Price","primary_storage","Ram","resolution_height","resolution_width","secondary_storage","touchscreen","TypeName","Weight"
"HP","Intel"," Core i3",2.0,"AMD",15.6,0,"hybrid","windows",26587.0,"128",4,1920,1080,"1024",0,"Notebook",2.1
"Lenovo","Intel"," Celeron Dual",1.1,"Intel",15.6,0,"ssd","N/A",14419.0,"128",4,1366,768,"0",0,"Notebook",1.9
"Lenovo","Intel"," Core i5",2.3,"Intel",15.6,0,"ssd","windows",71875.0,"256",8,1920,1080,"0",0,"Notebook",2.3
"Asus","Intel"," Core i5",2.5,"Intel",13.3,0,"ssd","windows",61272.0,"256",8,3200,1800,"0",0,"Notebook",1.4
"HP","Intel"," Core i7",2.7,"Intel",13.3,1,"ssd","windows",71875.0,"256",8,1920,1080,"0",1,"Ultrabook",1.11
"Acer","Intel"," Pentium Quad",1.1,"Intel",15.6,0,"hdd","windows",20246.0,"500",4,1366,768,"0",0,"Notebook",2.4
"Asus","Intel"," Core i7",2.8,"Nvidia",15.6,0,"hybrid","windows",95851.0,"256",16,1920,1080,"1024",0,"Gaming",2.5
"HP","Intel"," Core i7",2.7,"Intel",14.0,0,"ssd","windows",111302.0,"512",8,1920,1080,"0",0,"Ultrabook",1.48
"Acer","Intel"," Core i7",2.8,"Nvidia",15.6,1,"hybrid","windows",67133.0,"128",8,1920,1080,"1024",0,"Gaming",2.7
"HP","Intel"," Core i5",2.5,"Intel",13.3,1,"ssd","windows",63350.0,"256",8,1920,1080,"0",0,"Notebook",1.34
"Dell","Intel"," Core i3",2.4,"Intel",15.6,0,"ssd","windows",29144.0,"128",4,1366,768,"0",0,"Notebook",2.18
"HP","Intel"," Core i5",2.5,"Intel",14.0,0,"hdd","windows",41505.0,"500",4,1366,768,"0",0,"Notebook",1.64
"Toshiba","Intel"," Core i5",2.3,"Intel",13.3,0,"ssd","windows",63670.0,"128",4,1920,1080,"0",0,"Notebook",1.2
"HP","Intel"," Core i5",2.4,"Intel",14.0,0,"ssd","windows",58607.0,"256",4,1366,768,"0",0,"Notebook",1.48
"HP","Intel"," Core i5",2.5,"Intel",14.0,0,"ssd","windows",64202.0,"256",4,1920,1080,"0",0,"Notebook",1.95
"HP","Intel"," Core i7",2.6,"Intel",14.0,0,"ssd","windows",77203.0,"256",8,1920,1080,"0",0,"Ultrabook",1.43
"HP","Intel"," Core i5",2.5,"Nvidia",14.0,0,"ssd","windows",55905.0,"256",8,1920,1080,"0",0,"Notebook",1.64
"HP","Intel"," Core i3",2.4,"Intel",14.0,0,"hdd","windows",36444.0,"500",4,1366,768,"0",0,"Notebook",1.64
"Dell","Intel"," Core i5",2.5,"Nvidia",15.6,0,"hybrid","windows",50563.0,"1024",8,1920,1080,"0",0,"Gaming",2.65
"HP","Intel"," Core i5",2.5,"Intel",12.5,0,"hdd","windows",81998.0,"500",4,1920,1080,"0",0,"Ultrabook",1.26
"HP","Intel"," Core i5",2.5,"Intel",14.0,0,"ssd","windows",84715.0,"256",4,1920,1080,"0",0,"Notebook",1.48
"HP","Intel"," Core i7",2.5,"Intel",14.0,0,"ssd","windows",100551.0,"256",8,1920,1080,"0",0,"Ultrabook",1.54
"HP","Intel"," Core i3",2.4,"Intel",13.3,0,"hdd","windows",42624.0,"500",4,1366,768,"0",0,"Notebook",1.49
"Toshiba","Intel"," Core i5",2.3,"Intel",13.3,0,"ssd","windows",64469.0,"256",8,1366,768,"0",0,"Notebook",1.5
"HP","Intel"," Core i3",2.4,"Intel",15.6,0,"ssd","windows",41025.0,"256",4,1366,768,"0",0,"Notebook",2.04
"Lenovo","Intel"," Core i7",2.7,"Nvidia",17.3,1,"ssd","windows",158135.0,"512",16,3840,2160,"0",0,"Notebook",2.4
"Toshiba","Intel"," Core i5",2.3,"Intel",14.0,1,"ssd","windows",79387.0,"256",8,1920,1080,"0",0,"Notebook",1.47
"HP","Intel"," Core i7",2.5,"Intel",14.0,0,"ssd","windows",118761.0,"256",8,1920,1080,"0",0,"Notebook",1.43
"Dell","Intel"," Core i3",2.3,"Intel",15.6,1,"hdd","windows",42410.0,"1024",4,1920,1080,"0",1,"2 in 1 Convertible",2.08
"Toshiba","Intel"," Core i5",2.3,"Intel",13.3,0,"ssd","windows",84715.0,"256",8,1920,1080,"0",0,"Ultrabook",1.2
"HP","Intel"," Core i5",2.5,"Intel",13.3,1,"ssd","windows",61219.0,"256",8,1920,1080,"0",0,"Notebook",1.11
"HP","Intel"," Core i7",2.7,"Nvidia",14.0,0,"ssd","windows",63160.0,"256",8,1920,1080,"0",0,"Notebook",1.64
"Dell","Intel"," Core i5",2.4,"Intel",15.6,0,"hdd","windows",55754.0,"500",8,1920,1080,"0",0,"Notebook",2.09
"HP","Intel"," Core i5",2.5,"Intel",12.5,0,"ssd","windows",83064.0,"256",4,1366,768,"0",0,"Ultrabook",1.26
"HP","Intel"," Core i5",2.5,"Intel",14.0,0,"hdd","windows",63350.0,"500",4,1366,768,"0",0,"Notebook",2.31
"HP","Intel"," Core i5",2.5,"Intel",14.0,0,"hdd","windows",56477.0,"500",4,1366,768,"0",0,"Notebook",1.95
"Dell","Intel"," Core i5",2.5,"Intel",13.3,0,"ssd","windows",86527.0,"256",8,3200,1800,"0",1,"Ultrabook",1.29
"HP","Intel"," Core i5",2.5,"Nvidia",17.3,0,"ssd","windows",57542.0,"256",8,1920,1080,"0",0,"Notebook",2.63
"HP","Intel"," Core i5",2.5,"Intel",14.0,0,"ssd","windows",51841.0,"256",4,1366,768,"0",0,"Notebook",1.64
"Acer","AMD"," A9-Series 9420",3.0,"AMD",15.6,0,"hdd","windows",21792.0,"1024",6,1366,768,"0",0,"Notebook",2.1
"MSI","Intel"," Core i7",2.8,"Nvidia",17.3,0,"hybrid","windows",63499.0,"128",8,1920,1080,"1024",0,"Gaming",2.7
"HP","Intel"," Core i5",2.3,"Intel",14.0,0,"ssd","windows",63670.0,"256",8,1920,1080,"0",0,"Notebook",1.95
"HP","Intel"," Core i7",2.5,"Intel",15.6,0,"ssd","windows",65481.0,"256",8,1920,1080,"0",0,"Notebook",1.84
"HP","Intel"," Core i7",2.5,"Intel",12.5,0,"ssd","windows",71875.0,"256",8,1920,1080,"0",0,"Ultrabook",1.26
"HP","Intel"," Core i5",2.5,"Intel",15.6,0,"hdd","windows",39534.0,"500",4,1366,768,"0",0,"Notebook",2.04
"Toshiba","Intel"," Core i7",2.6,"Intel",14.0,1,"ssd","windows",91908.0,"256",8,1920,1080,"0",0,"Ultrabook",1.47
"Dell","Intel"," Core i5",2.4,"Intel",15.6,0,"ssd","windows",56634.0,"256",8,1920,1080,"0",0,"Notebook",2.09
"HP","Intel"," Core i5",2.5,"Intel",14.0,0,"ssd","windows",53840.0,"256",8,1920,1080,"0",0,"Notebook",1.64
"Lenovo","Intel"," Core i7",2.5,"Intel",15.6,1,"ssd","windows",45128.0,"256",4,1920,1080,"0",1,"2 in 1 Convertible",1.8
"Vero","Intel"," Atom X5-Z8350",1.44,"Intel",14.0,0,"flash_storage","windows",11231.0,"32",2,1366,768,"0",0,"Notebook",1.45
"Toshiba","Intel"," Core i7",2.5,"Nvidia",15.6,1,"ssd","windows",75924.0,"256",16,1920,1080,"0",0,"Notebook",2.4
"Lenovo","Intel"," Core i5",2.3,"Intel",15.6,0,"ssd","windows",55923.0,"256",8,1920,1080,"0",0,"Notebook",2.3
"HP","Intel"," Core i5",2.3,"Intel",14.0,0,"hdd","windows",53280.0,"500",4,1920,1080,"0",0,"Notebook",1.54
"HP","Intel"," Core i5",2.4,"Intel",15.6,0,"hybrid","windows",112066.0,"256",8,1920,1080,"500",0,"Notebook",1.84
"HP","Intel"," Core i5",2.3,"Intel",14.0,0,"ssd","windows",78268.0,"256",8,1920,1080,"0",0,"Notebook",1.43
"MSI","Intel"," Core i7",2.7,"Nvidia",17.3,1,"hybrid","windows",82352.0,"256",16,1920,1080,"1024",0,"Gaming",3.78
"Lenovo","Intel"," Core i7",2.6,"Nvidia",17.3,1,"hybrid","windows",122011.0,"128",16,1920,1080,"1024",0,"Gaming",4.6
"Asus","Intel"," Celeron Dual",1.6,"Intel",11.6,0,"flash_storage","other",15339.0,"16",4,1366,768,"0",0,"Netbook",1.2
"Lenovo","Intel"," Core i7",2.6,"Intel",14.0,1,"ssd","windows",139594.0,"256",16,2560,1440,"0",0,"Notebook",1.1
"HP","Intel"," Core i7",2.7,"Nvidia",15.6,1,"hdd","windows",52161.0,"1024",8,1920,1080,"0",0,"Notebook",1.91
"Dell","Intel"," Core i5",2.7,"Intel",15.6,1,"ssd","windows",58288.0,"256",8,1920,1080,"0",1,"2 in 1 Convertible",2.3
"HP","Intel"," Core i5",2.5,"Intel",15.6,0,"ssd","windows",52161.0,"256",4,1366,768,"0",0,"Notebook",2.04
"Dell","Intel"," Core i7",2.7,"Intel",13.3,0,"ssd","windows",120093.0,"1024",16,3200,1800,"0",1,"Ultrabook",1.2
"HP","Intel"," Core i3",2.3,"Intel",15.6,0,"hdd","windows",37570.0,"500",4,1366,768,"0",0,"Notebook",2.31
"HP","Intel"," Core i5",2.5,"Intel",15.6,0,"hdd","N/A",26587.0,"500",4,1366,768,"0",0,"Notebook",1.96
"Acer","AMD"," A8-Series 7410",2.2,"AMD",15.6,0,"hdd","windows",23923.0,"1024",8,1366,768,"0",0,"Notebook",2.4
"Dell","Intel"," Core i7",2.7,"Intel",13.3,1,"ssd","windows",69211.0,"256",12,1920,1080,"0",1,"2 in 1 Convertible",1.6
"MSI","Intel"," Core i7",2.6,"Nvidia",15.6,0,"hybrid","windows",96916.0,"256",16,1920,1080,"1024",0,"Gaming",2.94
"Asus","Intel"," Core i7",2.6,"Nvidia",17.3,1,"hdd","N/A",53173.0,"1024",16,1920,1080,"0",0,"Gaming",4.0
"Dell","Intel"," Core i5",2.5,"Intel",15.6,0,"hdd","windows",29784.0,"1024",4,1920,1080,"0",0,"Notebook",2.25
"Dell","Intel"," Core i7",2.7,"AMD",15.6,0,"hdd","windows",52747.0,"2048",16,1920,1080,"0",0,"Notebook",2.32
"MSI","Intel"," Core i7",2.6,"Nvidia",15.6,0,"hybrid","windows",102777.0,"256",16,1920,1080,"1024",0,"Gaming",1.8
"Dell","Intel"," Core i7",2.7,"Intel",13.3,0,"ssd","windows",77682.0,"256",8,1920,1080,"0",0,"Ultrabook",1.29
"Asus","Intel"," Core i7",2.7,"Nvidia",17.3,1,"ssd","windows",211788.0,"1024",64,1920,1080,"0",0,"Gaming",3.58
"Dell","Intel"," Core i7",2.5,"Intel",13.3,0,"ssd","windows",42518.0,"256",8,1920,1080,"0",1,"2 in 1 Convertible",1.62
"Dell","Intel"," Core i7",2.6,"Nvidia",15.6,0,"hybrid","windows",70809.0,"256",16,3840,2160,"1024",0,"Gaming",3.21
"Apple","Intel"," Core M",1.1,"Intel",12.0,1,"flash_storage","mac",69264.0,"256",8,2304,1440,"0",0,"Ultrabook",0.92
"Dell","Intel"," Core i3",2.3,"Intel",15.6,0,"hdd","windows",25680.0,"500",4,1366,768,"0",0,"Notebook",2.06
"HP","Intel"," Core i5",2.3,"Intel",15.6,0,"hdd","windows",63883.0,"500",4,1366,768,"0",0,"Notebook",2.31
"HP","Intel"," Core i5",2.3,"Intel",12.5,0,"ssd","windows",63883.0,"256",8,1920,1080,"0",0,"Ultrabook",1.26
"HP","Intel"," Core i7",2.7,"Intel",13.3,0,"ssd","windows",58075.0,"256",8,1920,1080,"0",0,"Notebook",1.49
"Lenovo","Intel"," Core i7",2.5,"Intel",12.5,1,"ssd","windows",91295.0,"256",8,1920,1080,"0",1,"Ultrabook",1.3
"Lenovo","Intel"," Core i5",2.3,"AMD",17.3,0,"hdd","windows",35112.0,"1024",8,1600,900,"0",0,"Notebook",3.0
"Lenovo","Intel"," Core i5",2.3,"Nvidia",15.6,1,"hdd","windows",52055.0,"1024",4,1920,1080,"0",0,"Notebook",2.3
"MSI","Intel"," Core i7",2.8,"Nvidia",17.3,0,"hybrid","windows",133147.0,"256",16,1920,1080,"1024",0,"Gaming",3.78
"Lenovo","Intel"," Core i5",2.3,"Intel",15.6,0,"hdd","windows",28771.0,"500",4,1366,768,"0",0,"Notebook",2.1
"HP","Intel"," Core i5",2.3,"Intel",15.6,0,"hdd","windows",50083.0,"500",4,1920,1080,"0",0,"Notebook",2.31
"Lenovo","Intel"," Core M",1.2,"Intel",12.5,1,"ssd","windows",74539.0,"512",8,2560,1440,"0",1,"Ultrabook",0.99
"Lenovo","Intel"," Core i7",2.7,"Nvidia",17.3,1,"hybrid","windows",172627.0,"512",32,1920,1080,"1024",0,"Gaming",4.6
"Lenovo","Intel"," Atom x5-Z8550",1.44,"Intel",10.1,1,"flash_storage","windows",34433.0,"64",4,1920,1200,"0",1,"2 in 1 Convertible",0.69
"HP","Intel"," Core i7",2.7,"Intel",13.3,1,"ssd","windows",109171.0,"512",16,3840,2160,"0",0,"Ultrabook",1.3
"Dell","Intel"," Core i5",2.5,"Intel",15.6,0,"ssd","windows",39960.0,"256",8,1920,1080,"0",0,"Notebook",2.18
"HP","Intel"," Core i5",2.3,"Intel",14.0,0,"hdd","windows",54931.0,"500",4,1920,1080,"0",0,"Notebook",1.54
"HP","Intel"," Core i7",2.5,"AMD",15.6,0,"ssd","windows",79654.0,"256",8,1920,1080,"0",0,"Workstation",1.9
"Lenovo","Intel"," Core i5",2.3,"Intel",14.0,0,"ssd","windows",63883.0,"180",8,1920,1080,"0",0,"Notebook",1.7
"HP","Intel"," Pentium Dual",1.5,"Intel",13.3,0,"flash_storage","other",32767.0,"32",4,3200,1800,"0",0,"Notebook",1.29
"Acer","AMD"," A8-Series 7410",2.2,"AMD",15.6,0,"hdd","windows",20619.0,"500",4,1366,768,"0",0,"Notebook",2.4
"Dell","Intel"," Pentium Quad",1.6,"Intel",15.6,0,"hdd","linux",20965.0,"500",4,1366,768,"0",0,"Notebook",2.2
"HP","Intel"," Core i3",2.0,"Intel",15.6,0,"hdd","N/A",18434.0,"1024",4,1366,768,"0",0,"Notebook",1.86
"Asus","Intel"," Core i7",2.8,"Nvidia",17.3,1,"hybrid","windows",85195.0,"256",8,1920,1080,"1024",0,"Gaming",2.7
"Dell","Intel"," Core i5",1.6,"AMD",13.3,1,"ssd","windows",43602.0,"256",4,1920,1080,"0",0,"Ultrabook",1.4
"HP","Intel"," Core i5",2.3,"Intel",12.5,0,"ssd","windows",85195.0,"128",4,1366,768,"0",0,"Netbook",2.4
"Acer","Intel"," Core i5",2.5,"Nvidia",15.6,0,"hybrid","windows",42571.0,"256",8,1920,1080,"1024",0,"Notebook",2.4
"Dell","Intel"," Core i5",2.5,"AMD",15.6,0,"hdd","windows",34035.0,"1024",8,1920,1080,"0",0,"Notebook",2.36
"MSI","Intel"," Core i7",2.6,"Nvidia",17.3,0,"ssd","windows",85195.0,"256",8,1920,1080,"0",0,"Gaming",2.6
"HP","Intel"," Pentium Quad",1.6,"Intel",15.6,0,"hdd","windows",26640.0,"1024",4,1366,768,"0",0,"Notebook",1.96
"Asus","Intel"," Core i7",2.6,"Nvidia",17.3,1,"hybrid","windows",122491.0,"128",16,1920,1080,"1024",0,"Gaming",4.3
"Dell","Intel"," Core i3",2.3,"Intel",12.5,0,"hdd","windows",60481.0,"500",4,1366,768,"0",0,"Ultrabook",1.5
"Dell","Intel"," Core i3",2.3,"Intel",12.5,0,"ssd","windows",62176.0,"128",4,1366,768,"0",0,"Ultrabook",1.5
"Acer","Intel"," Celeron Dual",1.5,"Intel",15.6,0,"ssd","other",11136.0,"16",4,1366,768,"0",0,"Notebook",2.2
"HP","Intel"," Core i7",2.6,"AMD",17.3,1,"hdd","windows",154459.0,"1024",8,1920,1080,"0",0,"Workstation",3.0
"Lenovo","Intel"," Core i7",2.8,"Nvidia",15.6,0,"ssd","windows",63883.0,"512",16,1920,1080,"0",0,"Gaming",2.4
"Dell","Intel"," Core i5",2.3,"Intel",12.5,0,"ssd","windows",75290.0,"256",8,1366,768,"0",0,"Ultrabook",1.5
"MSI","Intel"," Core i7",2.6,"Nvidia",17.3,0,"hybrid","windows",80516.0,"128",8,1920,1080,"1024",0,"Gaming",2.9
"Lenovo","Intel"," Core i5",2.3,"Intel",15.6,1,"ssd","windows",46194.0,"256",4,1920,1080,"0",1,"2 in 1 Convertible",2.1
"HP","AMD"," A6-Series 9220",2.5,"AMD",15.6,0,"hdd","windows",21205.0,"1024",4,1920,1080,"0",0,"Notebook",2.1
"Asus","Intel"," Core i7",2.6,"Nvidia",15.6,1,"hybrid","windows",71342.0,"128",16,1920,1080,"1024",0,"Gaming",2.59
"HP","Intel"," Core M",1.1,"Intel",13.3,0,"ssd","windows",90523.0,"256",8,3200,1800,"0",1,"Notebook",1.16
"Dell","Intel"," Core i5",2.3,"AMD",15.6,0,"hdd","windows",40980.0,"500",4,1366,768,"0",0,"Notebook",2.24
"Lenovo","Intel"," Core i3",2.0,"Intel",15.6,0,"ssd","windows",22857.0,"128",4,1366,768,"0",0,"Notebook",2.1
"HP","Intel"," Core i7",2.5,"Intel",13.3,0,"ssd","windows",104908.0,"512",8,1920,1080,"0",0,"Ultrabook",1.16
"Lenovo","Intel"," Atom x5-Z8550",1.44,"Intel",10.1,1,"flash_storage","other",29251.0,"64",4,1920,1200,"0",1,"2 in 1 Convertible",0.69
"Dell","Intel"," Core i7",2.4,"Intel",13.3,0,"ssd","windows",73473.0,"256",8,1920,1080,"0",0,"Ultrabook",1.23
"Lenovo","Intel"," Core i7",2.7,"Nvidia",17.3,1,"hybrid","windows",146519.0,"256",16,1920,1080,"1024",0,"Gaming",4.6
"Razer","Intel"," Core i7",2.5,"Intel",12.5,0,"ssd","windows",54825.0,"256",8,3840,2160,"0",1,"Ultrabook",1.25
"Toshiba","Intel"," Core i7",2.7,"Intel",13.3,0,"ssd","windows",118601.0,"512",16,1920,1080,"0",0,"Ultrabook",1.05
"Asus","Intel"," Core i7",2.6,"Nvidia",17.3,0,"hybrid","windows",69929.0,"128",8,1920,1080,"1024",0,"Gaming",3.52
"Vero","Intel"," Atom X5-Z8350",1.44,"Intel",13.3,0,"flash_storage","windows",10443.0,"32",4,1920,1080,"0",0,"Notebook",1.35
"HP","Intel"," Core i5",2.3,"Intel",13.3,0,"ssd","windows",90043.0,"256",8,1920,1080,"0",0,"Notebook",1.16
"HP","Intel"," Core i5",2.3,"Intel",14.0,0,"ssd","windows",80613.0,"256",8,1920,1080,"0",0,"Notebook",1.43
"Dell","Intel"," Core i5",2.3,"Intel",15.6,0,"hdd","linux",27899.0,"500",4,1366,768,"0",0,"Notebook",2.09
"Asus","Intel"," Core i3",2.4,"Intel",15.6,0,"hdd","windows",23177.0,"1024",4,1366,768,"0",0,"Notebook",2.0
"Lenovo","Intel"," Core i7",2.5,"Intel",14.0,1,"ssd","windows",88924.0,"256",8,1920,1080,"0",1,"2 in 1 Convertible",1.8
"Lenovo","Intel"," Atom x5-Z8550",1.44,"Intel",10.1,1,"flash_storage","windows",25521.0,"64",4,1920,1200,"0",1,"2 in 1 Convertible",0.69
"HP","Intel"," Core i5",2.4,"Intel",12.5,0,"ssd","windows",100966.0,"256",8,1366,768,"0",0,"Ultrabook",1.26
"Lenovo","Intel"," Core i5",2.5,"Nvidia",15.6,1,"hybrid","N/A",52694.0,"128",8,1920,1080,"1024",0,"Gaming",2.4
"HP","Intel"," Core i5",2.3,"Nvidia",17.3,1,"hybrid","windows",60153.0,"128",8,1920,1080,"1024",0,"Gaming",3.35
"HP","Intel"," Core i7",2.7,"Intel",15.6,0,"hdd","windows",33513.0,"2048",8,1366,768,"0",0,"Notebook",2.04
"Lenovo","Intel"," Core i7",2.6,"Nvidia",14.0,1,"ssd","windows",109244.0,"512",8,1920,1080,"0",1,"2 in 1 Convertible",1.8
"Asus","Intel"," Celeron Dual",1.1,"Intel",14.0,0,"flash_storage","windows",14812.0,"32",4,1366,768,"0",0,"Notebook",1.5
"HP","Intel"," Core i7",2.7,"Intel",15.6,0,"ssd","windows",40067.0,"256",8,1920,1080,"0",0,"Ultrabook",1.84
"Acer","Intel"," Core i5",2.5,"Nvidia",15.6,0,"hdd","windows",32820.0,"1024",4,1920,1080,"0",0,"Notebook",2.23
"Lenovo","Intel"," Core i7",2.5,"AMD",15.6,0,"hybrid","windows",58555.0,"1024",16,1920,1080,"0",0,"Notebook",2.5
"HP","Intel"," Core i7",2.6,"Nvidia",17.3,1,"ssd","windows",210424.0,"256",8,1920,1080,"0",0,"Workstation",3.0
"Dell","Intel"," Core i5",2.5,"AMD",15.6,0,"hdd","windows",41772.0,"1024",8,1366,768,"0",0,"Notebook",2.5
"MSI","Intel"," Core i7",2.7,"Nvidia",17.3,0,"hybrid","windows",127819.0,"256",16,1920,1080,"1024",0,"Gaming",3.78
"HP","Intel"," Core i7",2.5,"Intel",15.6,0,"ssd","windows",115709.0,"256",8,1920,1080,"0",0,"Ultrabook",1.88
"Lenovo","Intel"," Core i7",2.6,"Intel",14.0,1,"ssd","windows",130003.0,"512",16,2560,1440,"0",1,"2 in 1 Convertible",2.8
"MSI","Intel"," Core i7",2.8,"Nvidia",15.6,0,"hybrid","windows",60888.0,"128",8,1920,1080,"1024",0,"Gaming",2.4
"HP","Intel"," Core i5",2.4,"Intel",13.3,0,"ssd","windows",86793.0,"256",8,1920,1080,"0",1,"2 in 1 Convertible",1.48
"HP","Intel"," Core i7",2.6,"Nvidia",15.6,1,"ssd","windows",118761.0,"256",8,1920,1080,"0",0,"Workstation",2.59
"HP","Intel"," Core i7",2.6,"Intel",13.3,0,"ssd","windows",95851.0,"256",8,2560,1440,"0",1,"2 in 1 Convertible",1.48
"HP","Intel"," Core i7",2.6,"Nvidia",15.6,0,"ssd","windows",101179.0,"256",8,1920,1080,"0",0,"Workstation",2.0
"HP","Intel"," Core i7",2.5,"Intel",12.5,0,"ssd","windows",122381.0,"256",8,1920,1080,"0",0,"Ultrabook",1.26
"Dell","Intel"," Core i7",2.7,"Nvidia",15.6,0,"ssd","windows",53807.0,"256",8,1920,1080,"0",0,"Notebook",2.18
"HP","Intel"," Core i5",2.3,"Intel",15.6,0,"ssd","windows",84129.0,"256",8,1920,1080,"0",0,"Notebook",1.88
"Lenovo","Intel"," Core i7",2.5,"Intel",14.0,1,"ssd","windows",124622.0,"256",8,2560,1440,"0",1,"2 in 1 Convertible",1.27
"Lenovo","Intel"," Core i3",2.0,"Intel",15.6,0,"hdd","N/A",18062.0,"1024",4,1366,768,"0",0,"Notebook",1.9
"HP","AMD"," E-Series 7110",1.8,"AMD",15.6,0,"hdd","windows",15824.0,"500",4,1366,768,"0",0,"Notebook",1.86
"Lenovo","Intel"," Core i5",2.3,"AMD",15.6,0,"hdd","N/A",31915.0,"1024",8,1920,1080,"0",0,"Notebook",2.32
"Dell","Intel"," Core i7",2.8,"Nvidia",15.6,0,"hdd","windows",63883.0,"1024",8,1920,1080,"0",0,"Gaming",2.62
"Dell","Intel"," Core i5",2.3,"Nvidia",15.6,1,"ssd","windows",119916.0,"256",8,3840,2160,"0",1,"Notebook",2.04
"HP","AMD"," A6-Series A6-9220",2.5,"AMD",15.6,0,"ssd","windows",25515.0,"256",4,1920,1080,"0",0,"Notebook",1.91
"MSI","Intel"," Core i7",2.8,"Nvidia",17.3,0,"hybrid","windows",79536.0,"256",16,1920,1080,"1024",0,"Gaming",2.7
"Lenovo","Intel"," Core i7",2.6,"Intel",14.0,0,"ssd","windows",122491.0,"512",12,1920,1080,"0",0,"Ultrabook",1.4
"Lenovo","Intel"," Core i5",2.3,"AMD",15.6,0,"hybrid","windows",42011.0,"1024",8,1920,1080,"0",0,"Notebook",2.5
"HP","Intel"," Core i7",2.6,"Intel",13.3,0,"ssd","windows",108744.0,"512",8,2560,1440,"0",1,"2 in 1 Convertible",1.48
"Lenovo","Intel"," Core i7",2.6,"Intel",14.0,0,"ssd","windows",79867.0,"256",8,1920,1080,"0",0,"Ultrabook",1.7
"MSI","Intel"," Core i7",2.6,"Nvidia",14.0,0,"hybrid","windows",94252.0,"256",16,1920,1080,"1024",0,"Gaming",1.7
"HP","Intel"," Core i7",2.8,"Nvidia",15.6,1,"hdd","windows",47899.0,"1024",8,1920,1080,"0",0,"Gaming",2.62
"Lenovo","Intel"," Core i3",2.0,"Intel",15.6,0,"hdd","windows",24456.0,"1024",8,1366,768,"0",0,"Notebook",2.2
"HP","Intel"," Core i5",2.3,"Intel",15.6,0,"hdd","N/A",25414.0,"500",4,1366,768,"0",0,"Notebook",2.1
"Dell","Intel"," Core i7",2.8,"Nvidia",15.6,0,"hybrid","windows",79813.0,"128",8,3840,2160,"1024",0,"Gaming",2.62
"Lenovo","Intel"," Core i5",2.5,"Intel",15.6,1,"ssd","windows",74059.0,"256",8,1920,1080,"0",0,"Notebook",1.95
"Lenovo","Intel"," Core i3",2.0,"Nvidia",15.6,0,"hdd","windows",24935.0,"1024",4,1920,1080,"0",0,"Notebook",2.2
"HP","Intel"," Celeron Dual",1.6,"Intel",14.0,0,"flash_storage","windows",13267.0,"32",2,1366,768,"0",0,"Notebook",1.44
"MSI","Intel"," Core i7",2.7,"Nvidia",15.6,1,"hdd","windows",44702.0,"1024",8,1920,1080,"0",0,"Gaming",2.2
"HP","Intel"," Core i7",2.5,"Intel",15.6,0,"ssd","windows",36177.0,"256",8,1920,1080,"0",0,"Notebook",1.96
"HP","Intel"," Core i7",1.8,"Intel",15.6,0,"ssd","windows",61752.0,"512",16,1920,1080,"0",0,"Notebook",2.1
"Asus","Intel"," Celeron Dual",1.6,"Intel",15.6,0,"hdd","windows",19660.0,"500",4,1366,768,"0",0,"Notebook",2.2
"Lenovo","Intel"," Core i5",2.3,"Intel",15.6,0,"hdd","N/A",21205.0,"500",4,1366,768,"0",0,"Notebook",2.1
"Lenovo","Intel"," Core i7",2.7,"Nvidia",15.6,0,"hdd","N/A",37776.0,"1024",8,1920,1080,"0",0,"Notebook",2.2
"Asus","Intel"," Core i3",2.4,"Intel",14.0,0,"ssd","windows",40972.0,"256",4,1920,1080,"0",0,"Notebook",2.0
"Lenovo","Intel"," Core i7",2.5,"Intel",15.6,0,"hybrid","windows",43956.0,"1024",4,1920,1080,"0",0,"Notebook",2.32
"Lenovo","Intel"," Core i7",2.6,"Nvidia",15.6,1,"ssd","windows",69530.0,"512",16,1920,1080,"0",0,"Gaming",3.31
"MSI","Intel"," Core i7",2.6,"Nvidia",15.6,0,"hybrid","windows",114732.0,"128",16,1920,1080,"1024",0,"Gaming",1.91
"HP","Intel"," Core i3",2.3,"Intel",15.6,0,"hdd","windows",34632.0,"500",4,1366,768,"0",0,"Notebook",2.07
"Lenovo","Intel"," Core i5",2.3,"Intel",14.0,1,"ssd","windows",87219.0,"256",8,2560,1440,"0",1,"2 in 1 Convertible",1.36
"Lenovo","Intel"," Core i7",2.7,"Nvidia",15.6,0,"ssd","windows",44276.0,"256",6,1920,1080,"0",0,"Ultrabook",1.54
"Dell","Intel"," Core i7",2.7,"Nvidia",15.6,0,"ssd","linux",47686.0,"256",8,1920,1080,"0",0,"Notebook",1.98
"Acer","Intel"," Celeron Dual",2.0,"Intel",15.6,0,"hdd","windows",17742.0,"500",4,1366,768,"0",0,"Notebook",2.1
"HP","Intel"," Core i7",2.6,"Nvidia",15.6,1,"hdd","windows",42571.0,"1024",6,1920,1080,"0",0,"Notebook",2.18
"Asus","Intel"," Core i7",2.6,"Nvidia",15.6,1,"hybrid","windows",48432.0,"256",8,1920,1080,"1024",0,"Gaming",2.59
"Dell","Intel"," Core i7",2.7,"Intel",15.6,0,"ssd","windows",62817.0,"512",16,1920,1080,"0",1,"2 in 1 Convertible",2.09
